Site (Name or ID),LATITUDE,LONGITUDE
21556S,-21.975817,152.479717
21556S,-21.975817,152.479717
21556S,-21.979133,152.482583
21556S,-21.979133,152.482583
21556S,-21.979133,152.482583
21556S,-21.979133,152.482583
21556S,-21.982667,152.48295
21556S,-21.982667,152.48295
21556S,-21.982667,152.48295
21556S,-21.982667,152.48295
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.866933,152.526083
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.870917,152.524683
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21572S,-21.8743,152.522633
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.950183,152.6149
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.954433,152.613
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21584S,-21.9573,152.610183
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.985383,152.659383
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.987867,152.656367
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
21588S,-21.9903,152.6529
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-21.999617,152.471183
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.003367,152.4686
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22084S,-22.00395,152.463467
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.023733,152.1958
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.027367,152.193467
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22088S,-22.030833,152.188867
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.0018,152.668567
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-22.00595,152.666817
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
22102S,-21.99795,152.668567
