survey_title,HC,OT,A,AB,SC,SP,date.(UTC),year,reef,reef_pooled,site,habitat,zone,site_latitude,site_longitude,plot,cluster,survey_id,site_id,date
TSAU_FR2D_P1_202403_42,10.42954325,0.619047619,68.6909621,17.87949466,2.285714286,0.095238095,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,1,TS,90100,17879,202403
TSAU_FR2D_P2_202104_42,8.777777778,0.222222222,69.72222222,16.22222222,4.777777778,0.277777778,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,2,TS,84359,17879,202104
TSAU_FR2D_P2_202203_42,8.714285714,0.380952381,70.23809524,15.76190476,4.857142857,0.047619048,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,2,TS,85111,17879,202203
TSAU_FR2D_P2_202302_42,8.142857143,0.142857143,75.23809524,11.95238095,4.333333333,0.19047619,2023-02-01T10:00:00+0000,2023,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,2,TS,87280,17879,202302
TSAU_FR2D_P2_202403_42,9.047619048,0.285714286,73.0952381,14.33333333,2.952380952,0.285714286,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,2,TS,90101,17879,202403
TSAU_FR2D_P3_202104_42,10.05714286,0.114285714,67.02857143,16.91428571,5.771428571,0.114285714,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,3,TS,84360,17879,202104
TSAU_FR2D_P3_202203_42,9.45,0.2,68.15,18.15,3.95,0.1,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,3,TS,85112,17879,202203
TSAU_FR2D_P3_202302_42,13.61904762,0.095238095,63.76190476,16.80952381,5.428571429,0.285714286,2023-02-01T10:00:00+0000,2023,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,3,TS,87281,17879,202302
TSAU_FR2D_P3_202403_42,11.2251462,0.473684211,67.57967836,17.61403509,2.844298246,0.263157895,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,3,TS,90102,17879,202403
TSAU_FR2D_P4_202104_42,12.0,0.060606061,70.66666667,11.87878788,5.333333333,0.060606061,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,4,TS,84361,17879,202104
TSAU_FR2D_P4_202203_42,13.46341463,0.146341463,73.07317073,8.243902439,4.780487805,0.292682927,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,4,TS,85113,17879,202203
TSAU_FR2D_P4_202302_42,13.42857143,0.238095238,72.71428571,7.523809524,5.666666667,0.428571429,2023-02-01T10:00:00+0000,2023,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,4,TS,87282,17879,202302
TSAU_FR2D_P4_202403_42,12.80952381,0.476190476,72.95238095,7.333333333,6.19047619,0.238095238,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR2,FR,D,-9.873286,143.399548,4,TS,90103,17879,202403
TSAU_FR2S_P1_202104_42,33.85365854,0.146341463,57.90243902,1.56097561,6.487804878,0.048780488,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,1,TS,84362,17879,202104
TSAU_FR2S_P1_202203_42,32.05,0.35,58.4,1.95,7.1,0.15,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,1,TS,85114,17879,202203
TSAU_FR2S_P1_202302_42,28.0,0.523809524,63.95238095,3.380952381,4.095238095,0.047619048,2023-02-01T10:00:00+0000,2023,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,1,TS,87283,17879,202302
TSAU_FR2S_P1_202403_42,28.82926829,0.390243902,64.43902439,2.975609756,3.268292683,0.097560976,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,1,TS,90104,17879,202403
TSAU_FR2S_P2_202104_42,24.76190476,0.714285714,62.52380952,2.523809524,9.095238095,0.380952381,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,2,TS,84363,17879,202104
TSAU_FR2S_P2_202203_42,26.55,0.15,60.85,6.2,5.8,0.45,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,2,TS,85115,17879,202203
TSAU_FR2S_P2_202302_42,22.33333333,0.619047619,65.80952381,1.857142857,9.333333333,0.047619048,2023-02-01T10:00:00+0000,2023,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,2,TS,87284,17879,202302
TSAU_FR2S_P2_202403_42,20.73436523,1.149468418,69.3459975,2.751719825,5.528611632,0.489837398,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,2,TS,90105,17879,202403
TSAU_FR2S_P3_202104_42,24.68571429,0.057142857,67.02857143,2.971428571,5.028571429,0.228571429,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,3,TS,84364,17879,202104
TSAU_FR2S_P3_202203_42,20.57142857,0.333333333,69.38095238,3.428571429,6.238095238,0.047619048,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,3,TS,85116,17879,202203
TSAU_FR2S_P3_202302_42,19.14285714,0.238095238,73.23809524,2.619047619,4.761904762,0.0,2023-02-01T10:00:00+0000,2023,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,3,TS,87285,17879,202302
TSAU_FR2S_P3_202403_42,16.14285714,0.333333333,74.57142857,3.380952381,5.333333333,0.238095238,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,3,TS,90106,17879,202403
TSAU_FR2S_P4_202104_42,19.43589744,0.256410256,68.56410256,3.897435897,7.743589744,0.102564103,2021-04-01T10:00:00+0000,2021,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,4,TS,84365,17879,202104
TSAU_FR2S_P4_202203_42,15.23809524,0.19047619,77.04761905,3.952380952,3.523809524,0.047619048,2022-03-01T10:00:00+0000,2022,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,4,TS,85117,17879,202203
TSAU_FR2S_P4_202302_42,15.28571429,0.142857143,77.0,1.285714286,6.238095238,0.047619048,2023-02-01T10:00:00+0000,2023,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,4,TS,87286,17879,202302
TSAU_FR2S_P4_202403_42,13.87949465,0.428571429,76.73469388,3.285714286,5.527696793,0.14382896,2024-03-01T10:00:00+0000,2024,TSAU,TSAU,FR2,FR,S,-9.873286,143.399548,4,TS,90107,17879,202403
TSDU_BA1S_P1_202104_42,30.63414634,0.048780488,58.7804878,9.219512195,1.073170732,0.243902439,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,1,TS,84366,17882,202104
TSDU_BA1S_P1_202203_42,32.43902439,0.243902439,61.41463415,4.048780488,1.756097561,0.097560976,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,1,TS,85118,17882,202203
TSDU_BA1S_P1_202302_42,23.52380952,0.0,64.95238095,8.476190476,2.952380952,0.095238095,2023-02-01T10:00:00+0000,2023,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,1,TS,87287,17882,202302
TSDU_BA1S_P1_202403_42,39.55400697,0.487804878,52.96167247,3.707317073,3.045296167,0.243902439,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,1,TS,90108,17882,202403
TSDU_BA1S_P2_202104_42,19.22222222,0.555555556,64.77777778,13.22222222,1.722222222,0.5,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,2,TS,84367,17882,202104
TSDU_BA1S_P2_202203_42,18.76190476,0.380952381,73.47619048,4.857142857,2.476190476,0.047619048,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,2,TS,85119,17882,202203
TSDU_BA1S_P2_202403_42,24.61904762,0.857142857,66.52380952,4.476190476,3.380952381,0.142857143,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,2,TS,90109,17882,202403
TSDU_BA1S_P3_202104_42,26.0,0.285714286,66.22857143,6.342857143,0.914285714,0.228571429,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,3,TS,84368,17882,202104
TSDU_BA1S_P3_202203_42,22.85714286,0.047619048,71.14285714,4.285714286,1.571428571,0.095238095,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,3,TS,85120,17882,202203
TSDU_BA1S_P3_202302_42,17.66666667,0.25,70.66666667,8.333333333,2.916666667,0.166666667,2023-02-01T10:00:00+0000,2023,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,3,TS,87288,17882,202302
TSDU_BA1S_P3_202403_42,33.46247736,0.43902439,60.18883641,3.434052085,2.268292683,0.207317073,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,3,TS,90110,17882,202403
TSDU_BA1S_P4_202104_42,22.5,0.5,59.15,12.65,5.0,0.2,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,4,TS,84369,17882,202104
TSDU_BA1S_P4_202203_42,21.6097561,0.975609756,68.3902439,4.292682927,4.43902439,0.292682927,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,4,TS,85121,17882,202203
TSDU_BA1S_P4_202302_42,19.28,0.48,65.44,11.52,3.28,0.0,2023-02-01T10:00:00+0000,2023,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,4,TS,87289,17882,202302
TSDU_BA1S_P4_202403_42,26.05596867,0.638211382,59.70119631,5.996760836,7.266399391,0.341463415,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,BA1,BA,S,-9.945035501,142.9741712,4,TS,90111,17882,202403
TSDU_BA2S_P1_202104_42,6.206896552,0.0,62.55172414,28.13793103,3.034482759,0.068965517,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,BA2,BA,S,-9.945035501,142.9741712,1,TS,84370,17882,202104
TSDU_BA2S_P1_202203_42,7.285714286,0.238095238,72.14285714,18.04761905,1.952380952,0.333333333,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,BA2,BA,S,-9.945035501,142.9741712,1,TS,85122,17882,202203
TSDU_BA2S_P1_202403_42,4.666666667,0.142857143,64.0,28.38095238,2.571428571,0.238095238,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,BA2,BA,S,-9.945035501,142.9741712,1,TS,90112,17882,202403
TSDU_BA2S_P2_202104_42,11.39393939,1.151515152,71.09090909,13.93939394,2.303030303,0.121212121,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,BA2,BA,S,-9.945035501,142.9741712,2,TS,84371,17882,202104
TSDU_BA2S_P2_202203_42,14.33333333,0.80952381,73.0,7.904761905,3.761904762,0.19047619,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,BA2,BA,S,-9.945035501,142.9741712,2,TS,85123,17882,202203
TSDU_BA2S_P2_202403_42,14.12047437,0.55198973,66.46511088,15.03736599,3.23879112,0.586267911,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,BA2,BA,S,-9.945035501,142.9741712,2,TS,90113,17882,202403
TSDU_BA2S_P3_202104_42,10.44444444,0.148148148,75.7037037,11.62962963,1.851851852,0.222222222,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,BA2,BA,S,-9.945035501,142.9741712,3,TS,84372,17882,202104
TSDU_BA2S_P3_202203_42,16.0,0.731707317,77.51219512,4.0,1.609756098,0.146341463,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,BA2,BA,S,-9.945035501,142.9741712,3,TS,85124,17882,202203
TSDU_BA2S_P3_202403_42,17.08570263,0.333333333,69.80804881,7.61272565,5.049078471,0.111111111,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,BA2,BA,S,-9.945035501,142.9741712,3,TS,90114,17882,202403
TSDU_BA2S_P4_202104_42,12.76923077,0.769230769,66.20512821,16.76923077,2.769230769,0.717948718,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,BA2,BA,S,-9.945035501,142.9741712,4,TS,84373,17882,202104
TSDU_BA2S_P4_202203_42,16.48780488,0.341463415,72.3902439,7.951219512,2.682926829,0.146341463,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,BA2,BA,S,-9.945035501,142.9741712,4,TS,85125,17882,202203
TSDU_BA2S_P4_202403_42,16.84053741,0.449972792,65.49842122,12.28025646,4.604466079,0.326346042,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,BA2,BA,S,-9.945035501,142.9741712,4,TS,90115,17882,202403
TSDU_BA3S_P1_202104_42,8.585365854,0.048780488,85.31707317,5.170731707,0.731707317,0.146341463,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,BA3,BA,S,-9.945035501,142.9741712,1,TS,84374,17882,202104
TSDU_BA3S_P1_202203_42,5.853658537,0.048780488,89.41463415,3.609756098,1.073170732,0.0,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,BA3,BA,S,-9.945035501,142.9741712,1,TS,85126,17882,202203
TSDU_BA3S_P1_202403_42,17.35604855,0.211521836,76.22026126,3.526885088,2.429198035,0.25608523,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,BA3,BA,S,-9.945035501,142.9741712,1,TS,90116,17882,202403
TSDU_BA3S_P2_202104_42,6.975609756,0.292682927,85.46341463,6.390243902,0.585365854,0.292682927,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,BA3,BA,S,-9.945035501,142.9741712,2,TS,84375,17882,202104
TSDU_BA3S_P2_202203_42,10.82926829,0.146341463,86.29268293,1.609756098,1.073170732,0.048780488,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,BA3,BA,S,-9.945035501,142.9741712,2,TS,85127,17882,202203
TSDU_BA3S_P2_202403_42,9.888541528,0.109110747,75.19378543,14.23047371,0.526806527,0.051282051,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,BA3,BA,S,-9.945035501,142.9741712,2,TS,90117,17882,202403
TSDU_BA3S_P3_202104_42,19.25,0.2,73.4,6.35,0.6,0.2,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,BA3,BA,S,-9.945035501,142.9741712,3,TS,84376,17882,202104
TSDU_BA3S_P3_202203_42,13.14285714,0.047619048,83.47619048,1.952380952,1.333333333,0.047619048,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,BA3,BA,S,-9.945035501,142.9741712,3,TS,85128,17882,202203
TSDU_BA3S_P3_202403_42,12.99794809,0.15,79.6642039,5.856929573,1.330918435,0.0,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,BA3,BA,S,-9.945035501,142.9741712,3,TS,90118,17882,202403
TSDU_BA3S_P4_202104_42,15.26829268,0.195121951,79.46341463,4.195121951,0.585365854,0.292682927,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,BA3,BA,S,-9.945035501,142.9741712,4,TS,84377,17882,202104
TSDU_BA3S_P4_202203_42,11.33333333,0.0,85.57142857,1.571428571,1.476190476,0.047619048,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,BA3,BA,S,-9.945035501,142.9741712,4,TS,85129,17882,202203
TSDU_BA3S_P4_202403_42,15.05,0.05,79.3,4.25,1.3,0.05,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,BA3,BA,S,-9.945035501,142.9741712,4,TS,90119,17882,202403
TSDU_FR1S_P1_202104_42,13.77777778,0.111111111,79.33333333,3.166666667,3.444444444,0.166666667,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,FR1,FR,S,-9.945035501,142.9741712,1,TS,84378,17882,202104
TSDU_FR1S_P1_202203_42,9.463414634,0.0,83.2195122,5.56097561,1.707317073,0.048780488,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,FR1,FR,S,-9.945035501,142.9741712,1,TS,85130,17882,202203
TSDU_FR1S_P1_202403_42,22.97560976,0.43902439,72.3902439,2.682926829,1.365853659,0.146341463,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,FR1,FR,S,-9.945035501,142.9741712,1,TS,90120,17882,202403
TSDU_FR1S_P2_202104_42,13.14285714,0.333333333,70.61904762,11.38095238,4.380952381,0.142857143,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,FR1,FR,S,-9.945035501,142.9741712,2,TS,84379,17882,202104
TSDU_FR1S_P2_202403_42,20.57446809,0.142857143,71.14803557,4.542046606,3.592592593,0.0,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,FR1,FR,S,-9.945035501,142.9741712,2,TS,90121,17882,202403
TSDU_FR1S_P3_202104_42,21.48571429,0.228571429,64.85714286,8.285714286,4.914285714,0.228571429,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,FR1,FR,S,-9.945035501,142.9741712,3,TS,84380,17882,202104
TSDU_FR1S_P3_202203_42,23.76190476,0.095238095,67.28571429,4.761904762,3.952380952,0.142857143,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,FR1,FR,S,-9.945035501,142.9741712,3,TS,85131,17882,202203
TSDU_FR1S_P3_202403_42,28.68628932,0.315789474,58.51670073,6.71083794,5.347136926,0.423245614,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,FR1,FR,S,-9.945035501,142.9741712,3,TS,90122,17882,202403
TSDU_FR1S_P4_202104_42,22.66666667,0.242424242,56.90909091,13.6969697,6.242424242,0.242424242,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,FR1,FR,S,-9.945035501,142.9741712,4,TS,84381,17882,202104
TSDU_FR1S_P4_202403_42,25.34693878,1.315789474,59.48120301,11.59183673,2.264232009,0.0,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,FR1,FR,S,-9.945035501,142.9741712,4,TS,90123,17882,202403
TSDU_FR2S_P1_202104_42,13.0,0.4,85.15,0.95,0.4,0.1,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,FR2,FR,S,-9.945035501,142.9741712,1,TS,84382,17882,202104
TSDU_FR2S_P1_202203_42,10.19047619,0.19047619,86.66666667,2.285714286,0.523809524,0.142857143,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,FR2,FR,S,-9.945035501,142.9741712,1,TS,85132,17882,202203
TSDU_FR2S_P1_202403_42,13.66175361,0.288753799,84.51006486,1.113657423,0.285714286,0.140056022,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,FR2,FR,S,-9.945035501,142.9741712,1,TS,90124,17882,202403
TSDU_FR2S_P2_202104_42,7.6875,0.0,91.25,0.5625,0.125,0.375,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,FR2,FR,S,-9.945035501,142.9741712,2,TS,84383,17882,202104
TSDU_FR2S_P2_202203_42,5.268292683,0.146341463,92.48780488,1.56097561,0.390243902,0.146341463,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,FR2,FR,S,-9.945035501,142.9741712,2,TS,85133,17882,202203
TSDU_FR2S_P2_202403_42,5.884209365,0.317627494,84.05580479,2.27100271,0.105501985,0.048780488,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,FR2,FR,S,-9.945035501,142.9741712,2,TS,90125,17882,202403
TSDU_FR2S_P3_202104_42,4.536585366,0.731707317,91.41463415,2.243902439,1.024390244,0.048780488,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,FR2,FR,S,-9.945035501,142.9741712,3,TS,84384,17882,202104
TSDU_FR2S_P3_202203_42,4.6,0.45,87.75,5.0,1.6,0.6,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,FR2,FR,S,-9.945035501,142.9741712,3,TS,85134,17882,202203
TSDU_FR2S_P3_202403_42,6.110826152,0.290169869,89.55963863,2.674154186,1.26693355,0.098277609,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,FR2,FR,S,-9.945035501,142.9741712,3,TS,90126,17882,202403
TSDU_FR2S_P4_202104_42,4.457142857,0.114285714,92.97142857,2.057142857,0.285714286,0.114285714,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,FR2,FR,S,-9.945035501,142.9741712,4,TS,84385,17882,202104
TSDU_FR2S_P4_202203_42,7.095238095,0.047619048,91.33333333,1.0,0.476190476,0.047619048,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,FR2,FR,S,-9.945035501,142.9741712,4,TS,85135,17882,202203
TSDU_FR2S_P4_202403_42,4.333140739,0.0,94.31538534,1.160997732,0.142857143,0.047619048,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,FR2,FR,S,-9.945035501,142.9741712,4,TS,90127,17882,202403
TSDU_LA1S_P1_202104_42,6.341463415,0.0,91.70731707,0.585365854,1.12195122,0.243902439,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,LA1,LA,S,-9.945035501,142.9741712,1,TS,84386,17882,202104
TSDU_LA1S_P1_202203_42,4.285714286,0.142857143,90.85714286,1.428571429,3.047619048,0.238095238,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,LA1,LA,S,-9.945035501,142.9741712,1,TS,85136,17882,202203
TSDU_LA1S_P2_202104_42,5.857142857,1.19047619,88.9047619,2.285714286,1.523809524,0.238095238,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,LA1,LA,S,-9.945035501,142.9741712,2,TS,84387,17882,202104
TSDU_LA1S_P2_202203_42,4.0,0.157894737,92.73684211,2.263157895,0.473684211,0.368421053,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,LA1,LA,S,-9.945035501,142.9741712,2,TS,85137,17882,202203
TSDU_LA1S_P2_202403_42,4.205128205,0.102564103,92.0,3.128205128,0.461538462,0.102564103,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,LA1,LA,S,-9.945035501,142.9741712,2,TS,90128,17882,202403
TSDU_LA1S_P3_202104_42,13.14285714,0.666666667,82.42857143,2.523809524,1.095238095,0.142857143,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,LA1,LA,S,-9.945035501,142.9741712,3,TS,84388,17882,202104
TSDU_LA1S_P3_202203_42,12.85714286,0.619047619,80.14285714,4.857142857,1.476190476,0.047619048,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,LA1,LA,S,-9.945035501,142.9741712,3,TS,85138,17882,202203
TSDU_LA1S_P3_202403_42,18.52478134,0.286686103,64.32696253,5.337760501,1.80952381,0.19047619,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,LA1,LA,S,-9.945035501,142.9741712,3,TS,90129,17882,202403
TSDU_LA1S_P4_202104_42,7.230769231,0.717948718,78.1025641,12.76923077,0.923076923,0.256410256,2021-04-01T10:00:00+0000,2021,TSDU,TSDU,LA1,LA,S,-9.945035501,142.9741712,4,TS,84389,17882,202104
TSDU_LA1S_P4_202203_42,5.435897436,0.256410256,87.74358974,5.538461538,0.307692308,0.717948718,2022-03-01T10:00:00+0000,2022,TSDU,TSDU,LA1,LA,S,-9.945035501,142.9741712,4,TS,85139,17882,202203
TSDU_LA1S_P4_202403_42,5.009492384,0.15,77.8813064,15.58422649,1.216835187,0.158139535,2024-03-01T10:00:00+0000,2024,TSDU,TSDU,LA1,LA,S,-9.945035501,142.9741712,4,TS,90130,17882,202403
TSMA_BA1D_P1_202104_42,9.631578947,0.210526316,71.68421053,9.684210526,8.631578947,0.157894737,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,1,TS,84390,17889,202104
TSMA_BA1D_P1_202203_42,8.43902439,0.048780488,74.0,8.243902439,9.12195122,0.146341463,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,1,TS,85140,17889,202203
TSMA_BA1D_P1_202302_42,9.285714286,0.047619048,61.04761905,19.85714286,9.619047619,0.142857143,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,1,TS,87321,17889,202302
TSMA_BA1D_P1_202403_42,14.28571429,0.285714286,62.66666667,10.66666667,11.9047619,0.19047619,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,1,TS,90131,17889,202403
TSMA_BA1D_P2_202104_42,14.12121212,0.303030303,60.36363636,22.06060606,3.03030303,0.121212121,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,2,TS,84391,17889,202104
TSMA_BA1D_P2_202203_42,11.95238095,0.047619048,66.66666667,17.47619048,3.761904762,0.095238095,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,2,TS,85141,17889,202203
TSMA_BA1D_P2_202302_42,11.8974359,0.41025641,63.74358974,19.64102564,4.307692308,0.0,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,2,TS,87322,17889,202302
TSMA_BA1D_P2_202403_42,15.84615385,0.461538462,61.12820513,19.23076923,2.923076923,0.41025641,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,2,TS,90132,17889,202403
TSMA_BA1D_P3_202104_42,14.34146341,0.487804878,55.07317073,25.75609756,4.097560976,0.243902439,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,3,TS,84392,17889,202104
TSMA_BA1D_P3_202203_42,8.80952381,0.047619048,64.23809524,20.04761905,6.80952381,0.047619048,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,3,TS,85142,17889,202203
TSMA_BA1D_P3_202302_42,11.0,0.047619048,53.85714286,29.52380952,5.523809524,0.047619048,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,3,TS,87323,17889,202302
TSMA_BA1D_P3_202403_42,15.52380952,0.238095238,50.19047619,28.14285714,5.666666667,0.238095238,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,3,TS,90133,17889,202403
TSMA_BA1D_P4_202104_42,11.55,0.3,45.85,37.5,4.6,0.2,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,4,TS,84393,17889,202104
TSMA_BA1D_P4_202203_42,8.857142857,0.19047619,54.23809524,29.23809524,7.476190476,0.0,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,4,TS,85143,17889,202203
TSMA_BA1D_P4_202302_42,9.567567568,0.27027027,50.32432432,34.91891892,4.918918919,0.0,2023-02-01T10:00:00+0000,2023,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,4,TS,87324,17889,202302
TSMA_BA1D_P4_202403_42,12.24684159,0.571428571,47.00680272,34.69776482,5.0,0.477162293,2024-03-01T10:00:00+0000,2024,TSMA,TSMA,BA1,BA,D,-9.751890056,143.4352953,4,TS,90134,17889,202403
TSMA_BA1S_P1_202104_42,38.9047619,0.238095238,32.57142857,8.952380952,19.23809524,0.095238095,2021-04-01T10:00:00+0000,2021,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,1,TS,84394,17889,202104
TSMA_BA1S_P1_202203_42,42.33333333,0.476190476,29.52380952,8.285714286,19.23809524,0.142857143,2022-03-01T10:00:00+0000,2022,TSMA,TSMA,BA1,BA,S,-9.751890056,143.4352953,1,TS,85144,17889,202203
