Site,Data_Source,ISO_Date,Year,Month,Day,Temperature
unitless,unitless,unitless,unitless,unitless,unitless,degrees Celsius (degC)
LTER2,LTER2,2006-04-29,2006,4,29,28.9
LTER2,LTER2,2006-04-30,2006,4,30,28.79
LTER2,LTER2,2006-05-01,2006,5,1,28.78
LTER2,LTER2,2006-05-02,2006,5,2,28.79
LTER2,LTER2,2006-05-03,2006,5,3,28.85
LTER2,LTER2,2006-05-04,2006,5,4,28.89
LTER2,LTER2,2006-05-05,2006,5,5,28.89
LTER2,LTER2,2006-05-06,2006,5,6,29
LTER2,LTER2,2006-05-07,2006,5,7,28.94
LTER2,LTER2,2006-05-08,2006,5,8,28.95
LTER2,LTER2,2006-05-09,2006,5,9,28.95
LTER2,LTER2,2006-05-10,2006,5,10,28.85
LTER2,LTER2,2006-05-11,2006,5,11,28.88
LTER2,LTER2,2006-05-12,2006,5,12,28.89
LTER2,LTER2,2006-05-13,2006,5,13,28.95
LTER2,LTER2,2006-05-14,2006,5,14,29.05
LTER2,LTER2,2006-05-15,2006,5,15,28.96
LTER2,LTER2,2006-05-16,2006,5,16,28.91
LTER2,LTER2,2006-05-17,2006,5,17,28.95
LTER2,LTER2,2006-05-18,2006,5,18,28.98
LTER2,LTER2,2006-05-19,2006,5,19,28.94
LTER2,LTER2,2006-05-20,2006,5,20,28.83
LTER2,LTER2,2006-05-21,2006,5,21,28.82
LTER2,LTER2,2006-05-22,2006,5,22,28.72
LTER2,LTER2,2006-05-23,2006,5,23,28.61
LTER2,LTER2,2006-05-24,2006,5,24,28.49
LTER2,LTER2,2006-05-25,2006,5,25,28.5
LTER2,LTER2,2006-05-26,2006,5,26,28.49
LTER2,LTER2,2006-05-27,2006,5,27,28.4
LTER2,LTER2,2006-05-28,2006,5,28,28.29
LTER2,LTER2,2006-05-29,2006,5,29,28.29
LTER2,LTER2,2006-05-30,2006,5,30,28.28
LTER2,LTER2,2006-05-31,2006,5,31,28.3
LTER2,LTER2,2006-06-01,2006,6,1,28.38
LTER2,LTER2,2006-06-02,2006,6,2,28.4
LTER2,LTER2,2006-06-03,2006,6,3,28.31
LTER2,LTER2,2006-06-04,2006,6,4,28.24
LTER2,LTER2,2006-06-05,2006,6,5,28.33
LTER2,LTER2,2006-06-06,2006,6,6,28.38
LTER2,LTER2,2006-06-07,2006,6,7,28.26
LTER2,LTER2,2006-06-08,2006,6,8,28.25
LTER2,LTER2,2006-06-09,2006,6,9,28.29
LTER2,LTER2,2006-06-10,2006,6,10,28.28
LTER2,LTER2,2006-06-11,2006,6,11,28.17
LTER2,LTER2,2006-06-12,2006,6,12,27.94
LTER2,LTER2,2006-06-13,2006,6,13,27.82
LTER2,LTER2,2006-06-14,2006,6,14,27.93
LTER2,LTER2,2006-06-15,2006,6,15,27.89
LTER2,LTER2,2006-06-16,2006,6,16,27.78
LTER2,LTER2,2006-06-17,2006,6,17,27.74
LTER2,LTER2,2006-06-18,2006,6,18,27.7
LTER2,LTER2,2006-06-19,2006,6,19,27.7
LTER2,LTER2,2006-06-20,2006,6,20,27.75
LTER2,LTER2,2006-06-21,2006,6,21,27.71
LTER2,LTER2,2006-06-22,2006,6,22,27.56
LTER2,LTER2,2006-06-23,2006,6,23,27.61
LTER2,LTER2,2006-06-24,2006,6,24,27.64
LTER2,LTER2,2006-06-25,2006,6,25,27.63
LTER2,LTER2,2006-06-26,2006,6,26,27.61
LTER2,LTER2,2006-06-27,2006,6,27,27.57
LTER2,LTER2,2006-06-28,2006,6,28,27.57
LTER2,LTER2,2006-06-29,2006,6,29,27.48
LTER2,LTER2,2006-06-30,2006,6,30,27.44
LTER2,LTER2,2006-07-01,2006,7,1,27.46
LTER2,LTER2,2006-07-02,2006,7,2,27.49
LTER2,LTER2,2006-07-03,2006,7,3,27.51
LTER2,LTER2,2006-07-04,2006,7,4,27.46
LTER2,LTER2,2006-07-05,2006,7,5,27.44
LTER2,LTER2,2006-07-06,2006,7,6,27.38
LTER2,LTER2,2006-07-07,2006,7,7,27.44
LTER2,LTER2,2006-07-08,2006,7,8,27.48
LTER2,LTER2,2006-07-09,2006,7,9,27.38
LTER2,LTER2,2006-07-10,2006,7,10,27.4
LTER2,LTER2,2006-07-11,2006,7,11,27.41
LTER2,LTER2,2006-07-12,2006,7,12,27.34
LTER2,LTER2,2006-07-13,2006,7,13,27.29
LTER2,LTER2,2006-07-14,2006,7,14,27.27
LTER2,LTER2,2006-07-15,2006,7,15,27.23
LTER2,LTER2,2006-07-16,2006,7,16,27.18
LTER2,LTER2,2006-07-17,2006,7,17,27.13
LTER2,LTER2,2006-07-18,2006,7,18,27.14
LTER2,LTER2,2006-07-19,2006,7,19,27.21
LTER2,LTER2,2006-07-20,2006,7,20,27.22
LTER2,LTER2,2006-07-21,2006,7,21,27.26
LTER2,LTER2,2006-07-22,2006,7,22,27.23
LTER2,LTER2,2006-07-23,2006,7,23,27.17
LTER2,LTER2,2006-07-24,2006,7,24,27.1
LTER2,LTER2,2006-07-25,2006,7,25,27.08
LTER2,LTER2,2006-07-26,2006,7,26,27.11
LTER2,LTER2,2006-07-27,2006,7,27,27.22
LTER2,LTER2,2006-07-28,2006,7,28,27.21
LTER2,LTER2,2006-07-29,2006,7,29,27.15
LTER2,LTER2,2006-07-30,2006,7,30,27.09
LTER2,LTER2,2006-07-31,2006,7,31,27.09
LTER2,LTER2,2006-08-01,2006,8,1,27.15
LTER2,LTER2,2006-08-02,2006,8,2,27.17
LTER2,LTER2,2006-08-03,2006,8,3,27.04
LTER2,LTER2,2006-08-04,2006,8,4,26.94
LTER2,LTER2,2006-08-05,2006,8,5,26.92
LTER2,LTER2,2006-08-06,2006,8,6,26.88
LTER2,LTER2,2006-08-07,2006,8,7,26.78
LTER2,LTER2,2006-08-08,2006,8,8,26.73
LTER2,LTER2,2006-08-09,2006,8,9,26.66
LTER2,LTER2,2006-08-10,2006,8,10,26.64
LTER2,LTER2,2006-08-11,2006,8,11,26.66
LTER2,LTER2,2006-08-12,2006,8,12,26.67
LTER2,LTER2,2006-08-13,2006,8,13,26.68
LTER2,LTER2,2006-08-14,2006,8,14,26.7
LTER2,LTER2,2006-08-15,2006,8,15,26.71
LTER2,LTER2,2006-08-16,2006,8,16,26.72
LTER2,LTER2,2006-08-17,2006,8,17,26.72
LTER2,LTER2,2006-08-18,2006,8,18,26.65
LTER2,LTER2,2006-08-19,2006,8,19,26.55
LTER2,LTER2,2006-08-20,2006,8,20,26.37
LTER2,LTER2,2006-08-21,2006,8,21,26.49
LTER2,LTER2,2006-08-22,2006,8,22,26.4
LTER2,LTER2,2006-08-23,2006,8,23,26.4
LTER2,LTER2,2006-08-24,2006,8,24,26.53
LTER2,LTER2,2006-08-25,2006,8,25,26.57
LTER2,LTER2,2006-08-26,2006,8,26,26.51
LTER2,LTER2,2006-08-27,2006,8,27,26.63
LTER2,LTER2,2006-08-28,2006,8,28,26.77
LTER2,LTER2,2006-08-29,2006,8,29,26.79
LTER2,LTER2,2006-08-30,2006,8,30,26.67
LTER2,LTER2,2006-08-31,2006,8,31,26.65
LTER2,LTER2,2006-09-01,2006,9,1,26.64
LTER2,LTER2,2006-09-02,2006,9,2,26.64
LTER2,LTER2,2006-09-03,2006,9,3,26.58
LTER2,LTER2,2006-09-04,2006,9,4,26.52
LTER2,LTER2,2006-09-05,2006,9,5,26.39
LTER2,LTER2,2006-09-06,2006,9,6,26.41
LTER2,LTER2,2006-09-07,2006,9,7,26.35
LTER2,LTER2,2006-09-08,2006,9,8,26.28
LTER2,LTER2,2006-09-09,2006,9,9,26.32
LTER2,LTER2,2006-09-10,2006,9,10,26.46
LTER2,LTER2,2006-09-11,2006,9,11,26.57
LTER2,LTER2,2006-09-12,2006,9,12,26.63
LTER2,LTER2,2006-09-13,2006,9,13,26.74
LTER2,LTER2,2006-09-14,2006,9,14,26.62
LTER2,LTER2,2006-09-15,2006,9,15,26.57
LTER2,LTER2,2006-09-16,2006,9,16,26.48
LTER2,LTER2,2006-09-17,2006,9,17,26.6
LTER2,LTER2,2006-09-18,2006,9,18,26.63
LTER2,LTER2,2006-09-19,2006,9,19,26.73
LTER2,LTER2,2006-09-20,2006,9,20,26.77
LTER2,LTER2,2006-09-21,2006,9,21,26.71
LTER2,LTER2,2006-09-22,2006,9,22,26.74
LTER2,LTER2,2006-09-23,2006,9,23,26.78
LTER2,LTER2,2006-09-24,2006,9,24,26.81
LTER2,LTER2,2006-09-25,2006,9,25,26.91
LTER2,LTER2,2006-09-26,2006,9,26,26.85
LTER2,LTER2,2006-09-27,2006,9,27,26.68
LTER2,LTER2,2006-09-28,2006,9,28,26.71
LTER2,LTER2,2006-09-29,2006,9,29,26.83
LTER2,LTER2,2006-09-30,2006,9,30,26.9
LTER2,LTER2,2006-10-01,2006,10,1,27.06
LTER2,LTER2,2006-10-02,2006,10,2,26.99
LTER2,LTER2,2006-10-03,2006,10,3,26.86
LTER2,LTER2,2006-10-04,2006,10,4,27.18
LTER2,LTER2,2006-10-05,2006,10,5,27.13
LTER2,LTER2,2006-10-06,2006,10,6,27.12
LTER2,LTER2,2006-10-07,2006,10,7,27.08
LTER2,LTER2,2006-10-08,2006,10,8,27.14
LTER2,LTER2,2006-10-09,2006,10,9,26.98
LTER2,LTER2,2006-10-10,2006,10,10,26.96
LTER2,LTER2,2006-10-11,2006,10,11,27.07
LTER2,LTER2,2006-10-12,2006,10,12,27.16
LTER2,LTER2,2006-10-13,2006,10,13,27.16
LTER2,LTER2,2006-10-14,2006,10,14,27.03
LTER2,LTER2,2006-10-15,2006,10,15,27.11
LTER2,LTER2,2006-10-16,2006,10,16,27.08
LTER2,LTER2,2006-10-17,2006,10,17,27.03
LTER2,LTER2,2006-10-18,2006,10,18,27.04
LTER2,LTER2,2006-10-19,2006,10,19,27.12
LTER2,LTER2,2006-10-20,2006,10,20,27.29
LTER2,LTER2,2006-10-21,2006,10,21,27.37
LTER2,LTER2,2006-10-22,2006,10,22,27.12
LTER2,LTER2,2006-10-23,2006,10,23,26.97
LTER2,LTER2,2006-10-24,2006,10,24,26.99
LTER2,LTER2,2006-10-25,2006,10,25,27.04
LTER2,LTER2,2006-10-26,2006,10,26,26.95
LTER2,LTER2,2006-10-27,2006,10,27,27.06
LTER2,LTER2,2006-10-28,2006,10,28,26.89
LTER2,LTER2,2006-10-29,2006,10,29,26.84
LTER2,LTER2,2006-10-30,2006,10,30,26.85
LTER2,LTER2,2006-10-31,2006,10,31,26.81
LTER2,LTER2,2006-11-01,2006,11,1,26.9
LTER2,LTER2,2006-11-02,2006,11,2,26.83
LTER2,LTER2,2006-11-03,2006,11,3,26.72
LTER2,LTER2,2006-11-04,2006,11,4,26.72
LTER2,LTER2,2006-11-05,2006,11,5,26.85
LTER2,LTER2,2006-11-06,2006,11,6,26.9
LTER2,LTER2,2006-11-07,2006,11,7,26.94
LTER2,LTER2,2006-11-08,2006,11,8,27.12
LTER2,LTER2,2006-11-09,2006,11,9,27.25
LTER2,LTER2,2006-11-10,2006,11,10,27.3
LTER2,LTER2,2006-11-11,2006,11,11,27.53
LTER2,LTER2,2006-11-12,2006,11,12,27.8
LTER2,LTER2,2006-11-13,2006,11,13,27.5
LTER2,LTER2,2006-11-14,2006,11,14,27.89
LTER2,LTER2,2006-11-15,2006,11,15,27.41
LTER2,LTER2,2006-11-16,2006,11,16,27.39
LTER2,LTER2,2006-11-17,2006,11,17,27.38
LTER2,LTER2,2006-11-18,2006,11,18,27.34
LTER2,LTER2,2006-11-19,2006,11,19,27.29
LTER2,LTER2,2006-11-20,2006,11,20,27.28
LTER2,LTER2,2006-11-21,2006,11,21,27.33
LTER2,LTER2,2006-11-22,2006,11,22,27.38
LTER2,LTER2,2006-11-23,2006,11,23,27.38
LTER2,LTER2,2006-11-24,2006,11,24,27.38
LTER2,LTER2,2006-11-25,2006,11,25,27.46
LTER2,LTER2,2006-11-26,2006,11,26,27.54
LTER2,LTER2,2006-11-27,2006,11,27,27.47
LTER2,LTER2,2006-11-28,2006,11,28,27.52
LTER2,LTER2,2006-11-29,2006,11,29,27.61
LTER2,LTER2,2006-11-30,2006,11,30,27.66
LTER2,LTER2,2006-12-01,2006,12,1,27.64
LTER2,LTER2,2006-12-02,2006,12,2,27.54
LTER2,LTER2,2006-12-03,2006,12,3,27.52
LTER2,LTER2,2006-12-04,2006,12,4,27.49
LTER2,LTER2,2006-12-05,2006,12,5,27.53
LTER2,LTER2,2006-12-06,2006,12,6,27.52
LTER2,LTER2,2006-12-07,2006,12,7,27.87
LTER2,LTER2,2006-12-08,2006,12,8,28.08
LTER2,LTER2,2006-12-09,2006,12,9,28.31
LTER2,LTER2,2006-12-10,2006,12,10,28.36
LTER2,LTER2,2006-12-11,2006,12,11,28.52
LTER2,LTER2,2006-12-12,2006,12,12,28.23
LTER2,LTER2,2006-12-13,2006,12,13,28.5
LTER2,LTER2,2006-12-14,2006,12,14,28.73
LTER2,LTER2,2006-12-15,2006,12,15,28.92
LTER2,LTER2,2006-12-16,2006,12,16,28.85
LTER2,LTER2,2006-12-17,2006,12,17,28.54
LTER2,LTER2,2006-12-18,2006,12,18,28.38
LTER2,LTER2,2006-12-19,2006,12,19,28.3
LTER2,LTER2,2006-12-20,2006,12,20,28.47
LTER2,LTER2,2006-12-21,2006,12,21,28.68
LTER2,LTER2,2006-12-22,2006,12,22,28.53
LTER2,LTER2,2006-12-23,2006,12,23,28.76
LTER2,LTER2,2006-12-24,2006,12,24,28.57
LTER2,LTER2,2006-12-25,2006,12,25,28.45
LTER2,LTER2,2006-12-26,2006,12,26,28.47
LTER2,LTER2,2006-12-27,2006,12,27,28.63
LTER2,LTER2,2006-12-28,2006,12,28,28.76
LTER2,LTER2,2006-12-29,2006,12,29,28.91
LTER2,LTER2,2006-12-30,2006,12,30,29.21
LTER2,LTER2,2006-12-31,2006,12,31,29.17
LTER2,LTER2,2007-01-01,2007,1,1,29.39
LTER2,LTER2,2007-01-02,2007,1,2,29.37
LTER2,LTER2,2007-01-03,2007,1,3,29.35
LTER2,LTER2,2007-01-04,2007,1,4,29.33
LTER2,LTER2,2007-01-05,2007,1,5,29.33
LTER2,LTER2,2007-01-06,2007,1,6,29.17
LTER2,LTER2,2007-01-07,2007,1,7,29.03
LTER2,LTER2,2007-01-08,2007,1,8,29.07
LTER2,LTER2,2007-01-09,2007,1,9,29.02
LTER2,LTER2,2007-01-10,2007,1,10,28.9
LTER2,LTER2,2007-01-11,2007,1,11,28.64
LTER2,LTER2,2007-01-12,2007,1,12,28.52
LTER2,LTER2,2007-01-13,2007,1,13,28.49
LTER2,LTER2,2007-01-14,2007,1,14,28.49
LTER2,LTER2,2007-01-15,2007,1,15,28.39
LTER2,LTER2,2007-01-16,2007,1,16,28.19
LTER2,LTER2,2007-01-17,2007,1,17,28.1
LTER2,LTER2,2007-01-18,2007,1,18,28.12
LTER2,LTER2,2007-01-19,2007,1,19,28.08
LTER2,LTER2,2007-01-20,2007,1,20,27.9
LTER2,LTER2,2007-01-21,2007,1,21,27.86
LTER2,LTER2,2007-01-22,2007,1,22,28.06
LTER2,LTER2,2007-01-23,2007,1,23,28.16
LTER2,LTER2,2007-01-24,2007,1,24,28.13
LTER2,LTER2,2007-01-25,2007,1,25,28.12
LTER2,LTER2,2007-01-26,2007,1,26,28
LTER2,LTER2,2007-01-27,2007,1,27,28.02
LTER2,LTER2,2007-01-28,2007,1,28,28.23
LTER2,LTER2,2007-01-29,2007,1,29,28.29
LTER2,LTER2,2007-01-30,2007,1,30,28.47
LTER2,LTER2,2007-01-31,2007,1,31,28.6
LTER2,LTER2,2007-02-01,2007,2,1,28.62
LTER2,LTER2,2007-02-02,2007,2,2,28.67
LTER2,LTER2,2007-02-03,2007,2,3,28.62
LTER2,LTER2,2007-02-04,2007,2,4,28.68
LTER2,LTER2,2007-02-05,2007,2,5,28.71
LTER2,LTER2,2007-02-06,2007,2,6,28.69
LTER2,LTER2,2007-02-07,2007,2,7,28.5
LTER2,LTER2,2007-02-08,2007,2,8,28.41
LTER2,LTER2,2007-02-09,2007,2,9,28.58
LTER2,LTER2,2007-02-10,2007,2,10,28.66
LTER2,LTER2,2007-02-11,2007,2,11,28.49
LTER2,LTER2,2007-02-12,2007,2,12,28.63
LTER2,LTER2,2007-02-13,2007,2,13,28.84
LTER2,LTER2,2007-02-14,2007,2,14,28.95
LTER2,LTER2,2007-02-15,2007,2,15,29.01
LTER2,LTER2,2007-02-16,2007,2,16,28.93
LTER2,LTER2,2007-02-17,2007,2,17,28.96
LTER2,LTER2,2007-02-18,2007,2,18,29.22
LTER2,LTER2,2007-02-19,2007,2,19,29.2
LTER2,LTER2,2007-02-20,2007,2,20,29.18
LTER2,LTER2,2007-02-21,2007,2,21,29.36
LTER2,LTER2,2007-02-22,2007,2,22,29.64
LTER2,LTER2,2007-02-23,2007,2,23,29.52
LTER2,LTER2,2007-02-24,2007,2,24,29.47
LTER2,LTER2,2007-02-25,2007,2,25,29.45
LTER2,LTER2,2007-02-26,2007,2,26,29.53
LTER2,LTER2,2007-02-27,2007,2,27,29.69
LTER2,LTER2,2007-02-28,2007,2,28,29.63
LTER2,LTER2,2007-03-01,2007,3,1,29.49
LTER2,LTER2,2007-03-02,2007,3,2,29.42
LTER2,LTER2,2007-03-03,2007,3,3,29.49
LTER2,LTER2,2007-03-04,2007,3,4,29.54
LTER2,LTER2,2007-03-05,2007,3,5,29.56
LTER2,LTER2,2007-03-06,2007,3,6,29.58
LTER2,LTER2,2007-03-07,2007,3,7,29.59
LTER2,LTER2,2007-03-08,2007,3,8,29.57
LTER2,LTER2,2007-03-09,2007,3,9,29.73
LTER2,LTER2,2007-03-10,2007,3,10,29.73
LTER2,LTER2,2007-03-11,2007,3,11,29.6
LTER2,LTER2,2007-03-12,2007,3,12,29.75
LTER2,LTER2,2007-03-13,2007,3,13,29.59
LTER2,LTER2,2007-03-14,2007,3,14,29.55
LTER2,LTER2,2007-03-15,2007,3,15,29.4
LTER2,LTER2,2007-03-16,2007,3,16,29.4
LTER2,LTER2,2007-03-17,2007,3,17,29.33
LTER2,LTER2,2007-03-18,2007,3,18,29.26
LTER2,LTER2,2007-03-19,2007,3,19,29.28
LTER2,LTER2,2007-03-20,2007,3,20,29.29
LTER2,LTER2,2007-03-21,2007,3,21,29.32
LTER2,LTER2,2007-03-22,2007,3,22,29.42
LTER2,LTER2,2007-03-23,2007,3,23,29.36
LTER2,LTER2,2007-03-24,2007,3,24,29.45
LTER2,LTER2,2007-03-25,2007,3,25,29.46
LTER2,LTER2,2007-03-26,2007,3,26,29.33
LTER2,LTER2,2007-03-27,2007,3,27,29.27
LTER2,LTER2,2007-03-28,2007,3,28,29.26
LTER2,LTER2,2007-03-29,2007,3,29,29.22
LTER2,LTER2,2007-03-30,2007,3,30,29.22
LTER2,LTER2,2007-03-31,2007,3,31,29.24
LTER2,LTER2,2007-04-01,2007,4,1,29.26
LTER2,LTER2,2007-04-02,2007,4,2,29.32
LTER2,LTER2,2007-04-03,2007,4,3,29.33
LTER2,LTER2,2007-04-04,2007,4,4,29.29
LTER2,LTER2,2007-04-05,2007,4,5,29.35
LTER2,LTER2,2007-04-06,2007,4,6,29.32
LTER2,LTER2,2007-04-07,2007,4,7,29.43
LTER2,LTER2,2007-04-08,2007,4,8,29.32
LTER2,LTER2,2007-04-09,2007,4,9,29.37
LTER2,LTER2,2007-04-10,2007,4,10,29.35
LTER2,LTER2,2007-04-11,2007,4,11,29.4
LTER2,LTER2,2007-04-12,2007,4,12,29.42
LTER2,LTER2,2007-04-13,2007,4,13,29.28
LTER2,LTER2,2007-04-14,2007,4,14,29.24
LTER2,LTER2,2007-04-15,2007,4,15,29.31
LTER2,LTER2,2007-04-16,2007,4,16,29.22
LTER2,LTER2,2007-04-17,2007,4,17,29.18
LTER2,LTER2,2007-04-18,2007,4,18,29.22
LTER2,LTER2,2007-04-19,2007,4,19,29.18
LTER2,LTER2,2007-04-20,2007,4,20,29.15
LTER2,LTER2,2007-04-21,2007,4,21,29.17
LTER2,LTER2,2007-04-22,2007,4,22,29.14
LTER2,LTER2,2007-04-23,2007,4,23,29.15
LTER2,LTER2,2007-04-24,2007,4,24,29.1
LTER2,LTER2,2007-04-25,2007,4,25,29.07
LTER2,LTER2,2007-04-26,2007,4,26,29.12
LTER2,LTER2,2007-04-27,2007,4,27,29.19
LTER2,LTER2,2007-04-28,2007,4,28,29.15
LTER2,LTER2,2007-04-29,2007,4,29,29.07
LTER2,LTER2,2007-04-30,2007,4,30,29.03
LTER2,LTER2,2007-05-01,2007,5,1,28.94
LTER2,LTER2,2007-05-02,2007,5,2,28.85
LTER2,LTER2,2007-05-03,2007,5,3,28.76
LTER2,LTER2,2007-05-04,2007,5,4,28.73
LTER2,LTER2,2007-05-05,2007,5,5,28.65
LTER2,LTER2,2007-05-06,2007,5,6,28.7
LTER2,LTER2,2007-05-07,2007,5,7,28.73
LTER2,LTER2,2007-05-08,2007,5,8,28.73
LTER2,LTER2,2007-05-09,2007,5,9,28.76
LTER2,LTER2,2007-05-10,2007,5,10,28.8
LTER2,LTER2,2007-05-11,2007,5,11,28.93
LTER2,LTER2,2007-05-12,2007,5,12,28.91
LTER2,LTER2,2007-05-13,2007,5,13,28.87
LTER2,LTER2,2007-05-14,2007,5,14,28.9
LTER2,LTER2,2007-05-15,2007,5,15,28.95
LTER2,LTER2,2007-05-16,2007,5,16,28.9
LTER2,LTER2,2007-05-17,2007,5,17,28.81
LTER2,LTER2,2007-05-18,2007,5,18,28.73
LTER2,LTER2,2007-05-19,2007,5,19,28.72
LTER2,LTER2,2007-05-20,2007,5,20,28.73
LTER2,LTER2,2007-05-21,2007,5,21,28.7
LTER2,LTER2,2007-05-22,2007,5,22,28.67
LTER2,LTER2,2007-05-23,2007,5,23,28.65
LTER2,LTER2,2007-05-24,2007,5,24,28.59
LTER2,LTER2,2007-05-25,2007,5,25,28.63
LTER2,LTER2,2007-05-26,2007,5,26,28.62
LTER2,LTER2,2007-05-27,2007,5,27,28.62
LTER2,LTER2,2007-05-28,2007,5,28,28.66
LTER2,LTER2,2007-05-29,2007,5,29,28.61
LTER2,LTER2,2007-05-30,2007,5,30,28.61
LTER2,LTER2,2007-05-31,2007,5,31,28.59
LTER2,LTER2,2007-06-01,2007,6,1,28.49
LTER2,LTER2,2007-06-02,2007,6,2,28.48
LTER2,LTER2,2007-06-03,2007,6,3,28.36
LTER2,LTER2,2007-06-04,2007,6,4,28.25
LTER2,LTER2,2007-06-05,2007,6,5,28.37
LTER2,LTER2,2007-06-06,2007,6,6,28.45
LTER2,LTER2,2007-06-07,2007,6,7,28.41
LTER2,LTER2,2007-06-08,2007,6,8,28.42
LTER2,LTER2,2007-06-09,2007,6,9,28.4
LTER2,LTER2,2007-06-10,2007,6,10,28.36
LTER2,LTER2,2007-06-11,2007,6,11,28.31
LTER2,LTER2,2007-06-12,2007,6,12,28.2
LTER2,LTER2,2007-06-13,2007,6,13,28.18
LTER2,LTER2,2007-06-14,2007,6,14,27.95
LTER2,LTER2,2007-06-15,2007,6,15,27.9
LTER2,LTER2,2007-06-16,2007,6,16,27.84
LTER2,LTER2,2007-06-17,2007,6,17,27.85
LTER2,LTER2,2007-06-18,2007,6,18,27.8
LTER2,LTER2,2007-06-19,2007,6,19,27.79
LTER2,LTER2,2007-06-20,2007,6,20,27.8
LTER2,LTER2,2007-06-21,2007,6,21,27.74
LTER2,LTER2,2007-06-22,2007,6,22,27.71
LTER2,LTER2,2007-06-23,2007,6,23,27.82
LTER2,LTER2,2007-06-24,2007,6,24,27.77
LTER2,LTER2,2007-06-25,2007,6,25,27.69
LTER2,LTER2,2007-06-26,2007,6,26,27.7
LTER2,LTER2,2007-06-27,2007,6,27,27.64
LTER2,LTER2,2007-06-28,2007,6,28,27.55
LTER2,LTER2,2007-06-29,2007,6,29,27.44
LTER2,LTER2,2007-06-30,2007,6,30,27.43
LTER2,LTER2,2007-07-01,2007,7,1,27.34
LTER2,LTER2,2007-07-02,2007,7,2,27.31
LTER2,LTER2,2007-07-03,2007,7,3,27.33
LTER2,LTER2,2007-07-04,2007,7,4,27.17
LTER2,LTER2,2007-07-05,2007,7,5,27.06
LTER2,LTER2,2007-07-06,2007,7,6,27.09
LTER2,LTER2,2007-07-07,2007,7,7,27.12
LTER2,LTER2,2007-07-08,2007,7,8,27.2
LTER2,LTER2,2007-07-09,2007,7,9,27.08
LTER2,LTER2,2007-07-10,2007,7,10,27.06
LTER2,LTER2,2007-07-11,2007,7,11,27.06
LTER2,LTER2,2007-07-12,2007,7,12,27.1
LTER2,LTER2,2007-07-13,2007,7,13,27.14
LTER2,LTER2,2007-07-14,2007,7,14,27.12
LTER2,LTER2,2007-07-15,2007,7,15,27.13
LTER2,LTER2,2007-07-16,2007,7,16,27.06
LTER2,LTER2,2007-07-17,2007,7,17,27.04
LTER2,LTER2,2007-07-18,2007,7,18,27.22
LTER2,LTER2,2007-07-19,2007,7,19,27.28
LTER2,LTER2,2007-07-20,2007,7,20,27.14
LTER2,LTER2,2007-07-21,2007,7,21,27.24
LTER2,LTER2,2007-07-22,2007,7,22,27.12
LTER2,LTER2,2007-07-23,2007,7,23,27.45
LTER2,LTER2,2007-07-24,2007,7,24,27.42
LTER2,LTER2,2007-07-25,2007,7,25,27.32
LTER2,LTER2,2007-07-26,2007,7,26,27.41
LTER2,LTER2,2007-07-27,2007,7,27,27.33
LTER2,LTER2,2007-07-28,2007,7,28,27.27
LTER2,LTER2,2007-07-29,2007,7,29,27.26
LTER2,LTER2,2007-07-30,2007,7,30,27.2
LTER2,LTER2,2007-07-31,2007,7,31,27.2
LTER2,LTER2,2007-08-01,2007,8,1,27.21
LTER2,LTER2,2007-08-02,2007,8,2,27.26
LTER2,LTER2,2007-08-03,2007,8,3,27.21
LTER2,LTER2,2007-08-04,2007,8,4,27.24
LTER2,LTER2,2007-08-05,2007,8,5,27.23
LTER2,LTER2,2007-08-06,2007,8,6,27.13
LTER2,LTER2,2007-08-07,2007,8,7,27.08
LTER2,LTER2,2007-08-08,2007,8,8,27.11
LTER2,LTER2,2007-08-09,2007,8,9,27.15
LTER2,LTER2,2007-08-10,2007,8,10,27.18
LTER2,LTER2,2007-08-11,2007,8,11,27.16
LTER2,LTER2,2007-08-12,2007,8,12,27.12
LTER2,LTER2,2007-08-13,2007,8,13,27.09
LTER2,LTER2,2007-08-14,2007,8,14,27.08
LTER2,LTER2,2007-08-15,2007,8,15,26.99
LTER2,LTER2,2007-08-16,2007,8,16,26.87
LTER2,LTER2,2007-08-17,2007,8,17,26.83
LTER2,LTER2,2007-08-18,2007,8,18,26.85
LTER2,LTER2,2007-08-19,2007,8,19,26.84
LTER2,LTER2,2007-08-20,2007,8,20,26.88
LTER2,LTER2,2007-08-21,2007,8,21,26.96
LTER2,LTER2,2007-08-22,2007,8,22,26.97
LTER2,LTER2,2007-08-23,2007,8,23,26.92
LTER2,LTER2,2007-08-24,2007,8,24,26.96
LTER2,LTER2,2007-08-25,2007,8,25,26.87
LTER2,LTER2,2007-08-26,2007,8,26,26.84
LTER2,LTER2,2007-08-27,2007,8,27,26.85
LTER2,LTER2,2007-08-28,2007,8,28,26.83
LTER2,LTER2,2007-08-29,2007,8,29,26.82
LTER2,LTER2,2007-08-30,2007,8,30,26.83
LTER2,LTER2,2007-08-31,2007,8,31,26.83
LTER2,LTER2,2007-09-01,2007,9,1,26.93
LTER2,LTER2,2007-09-02,2007,9,2,27.02
LTER2,LTER2,2007-09-03,2007,9,3,27.07
LTER2,LTER2,2007-09-04,2007,9,4,27.22
LTER2,LTER2,2007-09-05,2007,9,5,27.07
LTER2,LTER2,2007-09-06,2007,9,6,27.03
LTER2,LTER2,2007-09-07,2007,9,7,27.05
